datetime,Ta_2m,Ta_2m_uncertainty,PCP,Huma_2m,Huma_2m_Uncertainty,Irradiation,Irradiation_Uncertainty,Windspeed,Wind_direction,gRad2,gRaddown,Ts_10cm,Ts_60cm,date
2024-05-28T12:00:00Z,19.4,NA,0,97.7,NA,NA,NA,1,6,905,13,14.5,14,2024-05-28
2024-05-28T12:30:00Z,21.5,NA,0,85,NA,NA,NA,1.5,23,827,15,14.5,14,2024-05-28
2024-05-28T13:00:00Z,21.8,NA,0,84.1,NA,NA,NA,1.6,40,668,17,14.6,14,2024-05-28
2024-05-28T13:30:00Z,22.2,NA,0,82.8,NA,NA,NA,1.4,25,683,18,14.7,14,2024-05-28
2024-05-28T14:00:00Z,20.8,NA,0,84.5,NA,NA,NA,1.5,44,495,18,14.8,14,2024-05-28
2024-05-28T14:30:00Z,20.2,NA,0,85.2,NA,NA,NA,0.8,345,327,17,14.9,14,2024-05-28
2024-05-28T15:00:00Z,19.9,NA,0,83.9,NA,NA,NA,0.8,41,244,16,15.1,14,2024-05-28
2024-05-28T15:30:00Z,18.9,NA,0,89.7,NA,NA,NA,0.8,51,277,15,15.2,14,2024-05-28
2024-05-28T16:00:00Z,18.8,NA,0,88.5,NA,NA,NA,0.8,83,177,15,15.3,14,2024-05-28
2024-05-28T16:30:00Z,18.5,NA,0,88.1,NA,NA,NA,0.5,140,137,14,15.4,14,2024-05-28
2024-05-28T17:00:00Z,18,NA,0,89.7,NA,NA,NA,0.4,121,80,14,15.5,14,2024-05-28
2024-05-28T17:30:00Z,17,NA,0,93,NA,NA,NA,0.2,110,41,13,15.6,14.1,2024-05-28
2024-05-28T18:00:00Z,16.2,NA,0,98.1,NA,NA,NA,0.2,180,13,12,15.6,14.1,2024-05-28
2024-05-28T18:30:00Z,15.7,NA,0,99.8,NA,NA,NA,0.6,216,0,10,15.7,14.1,2024-05-28
2024-05-28T19:00:00Z,15.4,NA,0,100,NA,NA,NA,0.7,197,0,10,15.7,14.2,2024-05-28
2024-05-28T19:30:00Z,15.2,NA,0,100,NA,NA,NA,0.6,200,0,9,15.7,14.1,2024-05-28
2024-05-28T20:00:00Z,14.9,NA,0,100,NA,NA,NA,0.5,219,0,9,15.7,14.2,2024-05-28
2024-05-28T20:30:00Z,14.8,NA,0.1,100,NA,NA,NA,0.6,215,0,8,15.7,14.2,2024-05-28
2024-05-28T21:00:00Z,14.6,NA,0,100,NA,NA,NA,0.8,229,0,9,15.6,14.2,2024-05-28
2024-05-28T21:30:00Z,14.4,NA,0,100,NA,NA,NA,0.1,167,0,9,15.6,14.2,2024-05-28
2024-05-28T22:00:00Z,14.3,NA,0,100,NA,NA,NA,0.7,220,0,8,15.6,14.2,2024-05-28
2024-05-28T22:30:00Z,14,NA,0,100,NA,NA,NA,0.8,221,0,8,15.6,14.2,2024-05-28
2024-05-28T23:00:00Z,13.9,NA,0,100,NA,NA,NA,0.6,199,0,8,15.5,14.2,2024-05-28
2024-05-28T23:30:00Z,13.8,NA,0,100,NA,NA,NA,0.5,212,0,8,15.5,14.3,2024-05-28
2024-05-29T00:30:00Z,13.5,NA,0,100,NA,NA,NA,0.5,204,0,7,15.4,14.3,2024-05-29
2024-05-29T01:00:00Z,13.5,NA,0,100,NA,NA,NA,0.7,225,0,7,15.4,14.3,2024-05-29
2024-05-29T01:30:00Z,13.5,NA,0,100,NA,NA,NA,0.7,206,0,7,15.3,14.3,2024-05-29
2024-05-29T02:00:00Z,13.2,NA,0,100,NA,NA,NA,0.7,222,0,7,15.3,14.3,2024-05-29
2024-05-29T02:30:00Z,12.9,NA,0.1,100,NA,NA,NA,0.6,215,0,6,15.3,14.3,2024-05-29
2024-05-29T03:00:00Z,12.7,NA,0,100,NA,NA,NA,1.1,225,0,7,15.2,14.3,2024-05-29
2024-05-29T03:30:00Z,12.5,NA,0,100,NA,NA,NA,1.1,228,0,6,15.2,14.3,2024-05-29
2024-05-29T04:00:00Z,12.6,NA,0,100,NA,NA,NA,0.9,226,0,7,15.1,14.4,2024-05-29
2024-05-29T04:30:00Z,12.7,NA,0,100,NA,NA,NA,0.7,218,0,6,15.1,14.3,2024-05-29
2024-05-29T05:00:00Z,12.7,NA,0,100,NA,NA,NA,0.6,219,0,7,15,14.4,2024-05-29
2024-05-29T05:30:00Z,12.8,NA,0,100,NA,NA,NA,0.7,214,0,7,15,14.3,2024-05-29
2024-05-29T06:00:00Z,12.8,NA,0,100,NA,NA,NA,0.9,222,0,6,14.9,14.4,2024-05-29
2024-05-29T06:30:00Z,13,NA,0,100,NA,NA,NA,0.6,203,2,7,14.9,14.4,2024-05-29
2024-05-29T07:00:00Z,13.1,NA,0,100,NA,NA,NA,0.6,213,20,7,14.8,14.4,2024-05-29
2024-05-29T07:30:00Z,13.7,NA,0,100,NA,NA,NA,0.6,220,97,7,14.8,14.3,2024-05-29
2024-05-29T08:00:00Z,15.7,NA,0,100,NA,NA,NA,0.5,42,208,8,14.8,14.3,2024-05-29
2024-05-29T08:30:00Z,16.4,NA,0,99.5,NA,NA,NA,0.9,42,255,9,14.7,14.3,2024-05-29
2024-05-29T09:00:00Z,16.9,NA,0,96.4,NA,NA,NA,0.7,19,268,11,14.7,14.3,2024-05-29
2024-05-29T09:30:00Z,18.7,NA,0,87.4,NA,NA,NA,1,207,408,12,14.6,14.2,2024-05-29
2024-05-29T10:00:00Z,18.9,NA,0,84.9,NA,NA,NA,1,6,352,13,14.6,14.2,2024-05-29
2024-05-29T10:30:00Z,19.1,NA,0,81.5,NA,NA,NA,0.8,95,360,13,14.6,14.2,2024-05-29
2024-05-29T11:00:00Z,20.2,NA,0,77.2,NA,NA,NA,1.1,357,352,14,14.6,14.2,2024-05-29
2024-05-29T11:30:00Z,19,NA,0,81.4,NA,NA,NA,1,23,322,14,14.6,14.2,2024-05-29
2024-05-29T12:00:00Z,20.2,NA,0,79,NA,NA,NA,1.3,41,575,15,14.7,14.2,2024-05-29
2024-05-29T12:30:00Z,24.1,NA,0,65.3,NA,NA,NA,2,27,927,17,14.7,14.1,2024-05-29
2024-05-29T13:00:00Z,21.8,NA,0,71.2,NA,NA,NA,1.2,1,454,19,14.8,14.1,2024-05-29
2024-05-29T13:30:00Z,21.9,NA,0,68.7,NA,NA,NA,1.2,341,472,18,14.8,14.1,2024-05-29
2024-05-29T14:00:00Z,22.2,NA,0,68.6,NA,NA,NA,1.3,0,533,19,14.9,14.1,2024-05-29
2024-05-29T14:30:00Z,23.5,NA,0,65.2,NA,NA,NA,1.6,26,773,20,15,14.1,2024-05-29
2024-05-29T15:00:00Z,24,NA,0,62.6,NA,NA,NA,1.6,19,626,22,15.1,14.1,2024-05-29
2024-05-29T15:30:00Z,21.3,NA,0,71,NA,NA,NA,1.1,10,208,22,15.2,14.1,2024-05-29
2024-05-29T16:00:00Z,20.1,NA,0,75.4,NA,NA,NA,1.2,58,260,18,15.3,14.1,2024-05-29
2024-05-29T16:30:00Z,19.8,NA,0,77.2,NA,NA,NA,1.2,1,276,16,15.4,14.1,2024-05-29
2024-05-29T17:00:00Z,19,NA,0,79.4,NA,NA,NA,1.1,210,155,17,15.5,14.1,2024-05-29
2024-05-29T17:30:00Z,17.8,NA,0,85.7,NA,NA,NA,0.8,230,88,15,15.6,14.2,2024-05-29
2024-05-29T18:00:00Z,16.7,NA,0.4,91.3,NA,NA,NA,0.5,167,24,13,15.6,14.2,2024-05-29
2024-05-29T18:30:00Z,15.2,NA,1,99.4,NA,NA,NA,0.7,182,1,11,15.7,14.3,2024-05-29
2024-05-29T19:00:00Z,14.8,NA,0.4,100,NA,NA,NA,1,218,0,10,15.7,14.3,2024-05-29
2024-05-29T19:30:00Z,14.7,NA,0.9,100,NA,NA,NA,0.7,201,0,9,15.7,14.3,2024-05-29
2024-05-29T20:00:00Z,14.5,NA,0.9,100,NA,NA,NA,1,224,0,9,15.7,14.3,2024-05-29
2024-05-29T20:30:00Z,14.3,NA,1.2,100,NA,NA,NA,1,224,0,8,15.7,14.3,2024-05-29
2024-05-29T21:00:00Z,14.2,NA,0.1,100,NA,NA,NA,0.8,232,0,8,15.7,14.4,2024-05-29
2024-05-29T21:30:00Z,14,NA,0.5,100,NA,NA,NA,0.6,201,0,8,15.7,14.3,2024-05-29
2024-05-29T22:00:00Z,13.9,NA,0.2,100,NA,NA,NA,1.1,224,0,8,15.7,14.4,2024-05-29
2024-05-29T22:30:00Z,13.7,NA,0.7,100,NA,NA,NA,0.7,223,0,8,15.6,14.4,2024-05-29
2024-05-29T23:00:00Z,13.6,NA,0.7,100,NA,NA,NA,0.4,224,0,8,15.6,14.4,2024-05-29
2024-05-29T23:30:00Z,13.6,NA,0.4,100,NA,NA,NA,0.3,204,0,7,15.6,14.4,2024-05-29
2024-05-30T00:30:00Z,13.5,NA,0.7,100,NA,NA,NA,0.5,226,0,7,15.4,14.4,2024-05-30
2024-05-30T01:00:00Z,13.4,NA,0,100,NA,NA,NA,0.3,196,0,7,15.4,14.4,2024-05-30
2024-05-30T01:30:00Z,13.4,NA,0.2,100,NA,NA,NA,0,179,0,7,15.3,14.4,2024-05-30
2024-05-30T02:00:00Z,13.3,NA,0.2,100,NA,NA,NA,0,203,0,7,15.3,14.4,2024-05-30
2024-05-30T02:30:00Z,13.2,NA,0,100,NA,NA,NA,0.6,219,0,7,15.3,14.4,2024-05-30
2024-05-30T03:00:00Z,13.2,NA,0.2,100,NA,NA,NA,0.1,209,0,7,15.2,14.4,2024-05-30
2024-05-30T03:30:00Z,13.1,NA,0,100,NA,NA,NA,0.8,227,0,7,15.2,14.4,2024-05-30
2024-05-30T04:00:00Z,13.1,NA,0,100,NA,NA,NA,0.6,204,0,7,15.2,14.4,2024-05-30
2024-05-30T04:30:00Z,13.1,NA,0,100,NA,NA,NA,0.4,205,0,7,15.1,14.4,2024-05-30
2024-05-30T05:00:00Z,13.1,NA,0,100,NA,NA,NA,0.3,166,0,7,15.1,14.4,2024-05-30
2024-05-30T05:30:00Z,13.1,NA,0,100,NA,NA,NA,0.2,161,0,7,15,14.4,2024-05-30
2024-05-30T06:00:00Z,13,NA,0,100,NA,NA,NA,0.5,214,0,7,15,14.4,2024-05-30
2024-05-30T06:30:00Z,13.1,NA,0,100,NA,NA,NA,0.2,117,1,6,14.9,14.4,2024-05-30
2024-05-30T07:00:00Z,13.1,NA,0,100,NA,NA,NA,0.1,85,20,7,14.9,14.4,2024-05-30
2024-05-30T07:30:00Z,13.5,NA,0,100,NA,NA,NA,0.1,65,58,7,14.8,14.4,2024-05-30
2024-05-30T08:00:00Z,14.1,NA,0,100,NA,NA,NA,0.4,37,123,7,14.8,14.4,2024-05-30
2024-05-30T08:30:00Z,14.8,NA,0,100,NA,NA,NA,0.8,44,211,8,14.8,14.4,2024-05-30
2024-05-30T09:00:00Z,16.2,NA,0,100,NA,NA,NA,0.8,8,303,9,14.8,14.4,2024-05-30
2024-05-30T09:30:00Z,17.3,NA,0,97.9,NA,NA,NA,0.7,13,320,11,14.7,14.4,2024-05-30
2024-05-30T10:00:00Z,17.5,NA,0,92.3,NA,NA,NA,0.5,103,233,12,14.7,14.3,2024-05-30
2024-05-30T10:30:00Z,18,NA,0,86.3,NA,NA,NA,0.4,316,346,13,14.7,14.3,2024-05-30
2024-05-30T11:00:00Z,18.3,NA,0,81.8,NA,NA,NA,1,49,337,13,14.7,14.3,2024-05-30
2024-05-30T11:30:00Z,18.5,NA,0,81,NA,NA,NA,0.9,29,402,13,14.7,14.3,2024-05-30
2024-05-30T12:00:00Z,19.5,NA,0,77.2,NA,NA,NA,0.7,29,419,14,14.7,14.3,2024-05-30
2024-05-30T12:30:00Z,19.6,NA,0,77.2,NA,NA,NA,0.6,7,312,15,14.8,14.3,2024-05-30
2024-05-30T13:00:00Z,19.8,NA,0,76.6,NA,NA,NA,0.8,28,371,15,14.8,14.3,2024-05-30
2024-05-30T13:30:00Z,20.6,NA,0,73.7,NA,NA,NA,1.4,37,573,16,14.8,14.3,2024-05-30
2024-05-30T14:00:00Z,22.4,NA,0,69.7,NA,NA,NA,1.1,23,705,17,14.9,14.2,2024-05-30
2024-05-30T14:30:00Z,22.4,NA,0,67.9,NA,NA,NA,1.1,21,505,20,14.9,14.2,2024-05-30
2024-05-30T15:00:00Z,21,NA,0,71.4,NA,NA,NA,0.9,339,320,19,15,14.2,2024-05-30
2024-05-30T15:30:00Z,19.9,NA,0,75.1,NA,NA,NA,0.7,357,241,17,15.1,14.2,2024-05-30
2024-05-30T16:00:00Z,19.2,NA,0,77.9,NA,NA,NA,0.7,169,184,16,15.2,14.3,2024-05-30
2024-05-30T16:30:00Z,17.7,NA,0,82.9,NA,NA,NA,1,125,95,14,15.3,14.3,2024-05-30
2024-05-30T17:00:00Z,16.7,NA,0,90,NA,NA,NA,0.5,210,110,13,15.3,14.3,2024-05-30
2024-05-30T17:30:00Z,17.3,NA,0,91.4,NA,NA,NA,0.2,356,93,13,15.4,14.3,2024-05-30
2024-05-30T18:00:00Z,16.1,NA,0,92.4,NA,NA,NA,1.1,203,26,12,15.5,14.3,2024-05-30
2024-05-30T18:30:00Z,15.5,NA,0,92.7,NA,NA,NA,0.5,188,2,10,15.5,14.3,2024-05-30
2024-05-30T19:00:00Z,15.3,NA,0,94.7,NA,NA,NA,0.9,251,0,10,15.5,14.4,2024-05-30
2024-05-30T19:30:00Z,15.2,NA,0,94.5,NA,NA,NA,0.8,243,0,9,15.6,14.4,2024-05-30
2024-05-30T20:00:00Z,15.1,NA,0,96.6,NA,NA,NA,0.8,192,0,9,15.6,14.4,2024-05-30
2024-05-30T20:30:00Z,15.3,NA,0,97.2,NA,NA,NA,1,195,0,9,15.5,14.4,2024-05-30
2024-05-30T21:00:00Z,15.1,NA,0,99,NA,NA,NA,1,193,0,9,15.5,14.4,2024-05-30
2024-05-30T21:30:00Z,15.1,NA,0,98.2,NA,NA,NA,1.2,162,0,9,15.5,14.4,2024-05-30
2024-05-30T22:00:00Z,15.3,NA,0,96.5,NA,NA,NA,1.1,150,0,9,15.4,14.4,2024-05-30
2024-05-30T22:30:00Z,14.9,NA,0.1,97.8,NA,NA,NA,0.8,178,0,9,15.4,14.4,2024-05-30
2024-05-30T23:00:00Z,14.5,NA,0,100,NA,NA,NA,0.9,192,0,9,15.4,14.4,2024-05-30
2024-05-30T23:30:00Z,14.3,NA,0,100,NA,NA,NA,0.8,162,0,8,15.3,14.4,2024-05-30
2024-05-31T00:30:00Z,14.9,NA,0,94.6,NA,NA,NA,0.9,178,0,8,15.3,14.4,2024-05-31
2024-05-31T01:00:00Z,14.7,NA,0,94.2,NA,NA,NA,0.7,210,0,8,15.2,14.4,2024-05-31
2024-05-31T01:30:00Z,14.4,NA,0,95.5,NA,NA,NA,1,226,0,8,15.2,14.4,2024-05-31
2024-05-31T02:00:00Z,14,NA,0,97.9,NA,NA,NA,1.1,208,0,8,15.2,14.4,2024-05-31
2024-05-31T02:30:00Z,13.6,NA,0,99.6,NA,NA,NA,1.2,223,0,8,15.1,14.4,2024-05-31
2024-05-31T03:00:00Z,13.4,NA,0,100,NA,NA,NA,1.1,219,0,7,15.1,14.5,2024-05-31
2024-05-31T03:30:00Z,13.3,NA,0,100,NA,NA,NA,0.9,224,0,7,15,14.4,2024-05-31
2024-05-31T04:00:00Z,13.2,NA,0,100,NA,NA,NA,0.9,210,0,7,15,14.4,2024-05-31
2024-05-31T04:30:00Z,13.3,NA,0,100,NA,NA,NA,0.5,210,0,7,14.9,14.5,2024-05-31
2024-05-31T05:00:00Z,13.1,NA,0,100,NA,NA,NA,0.7,214,0,7,14.9,14.4,2024-05-31
2024-05-31T05:30:00Z,13.2,NA,0,100,NA,NA,NA,0.6,182,0,7,14.8,14.4,2024-05-31
2024-05-31T06:00:00Z,13.1,NA,0,100,NA,NA,NA,0.3,179,0,7,14.8,14.4,2024-05-31
2024-05-31T06:30:00Z,13.1,NA,0,100,NA,NA,NA,0.8,212,2,7,14.8,14.5,2024-05-31
2024-05-31T07:00:00Z,13.3,NA,0,100,NA,NA,NA,0.6,210,27,7,14.8,14.5,2024-05-31
2024-05-31T07:30:00Z,13.9,NA,0,100,NA,NA,NA,0.6,167,71,7,14.7,14.5,2024-05-31
2024-05-31T08:00:00Z,14.8,NA,0,99.9,NA,NA,NA,1,69,127,7,14.7,14.4,2024-05-31
2024-05-31T08:30:00Z,16.2,NA,0,94.6,NA,NA,NA,1,184,285,9,14.6,14.4,2024-05-31
2024-05-31T09:00:00Z,18.8,NA,0,80.5,NA,NA,NA,1,270,430,11,14.6,14.4,2024-05-31
2024-05-31T09:30:00Z,20,NA,0,73.2,NA,NA,NA,1.1,313,565,13,14.5,14.3,2024-05-31
2024-05-31T10:00:00Z,21.5,NA,0,67,NA,NA,NA,1.2,353,739,15,14.5,14.3,2024-05-31
2024-05-31T10:30:00Z,24,NA,0,60.9,NA,NA,NA,1.8,17,1068,18,14.4,14.3,2024-05-31
2024-05-31T11:00:00Z,24.7,NA,0,56.2,NA,NA,NA,1.6,21,1102,21,14.5,14.2,2024-05-31
2024-05-31T11:30:00Z,25.9,NA,0,53.9,NA,NA,NA,1.7,358,1097,24,14.5,14.2,2024-05-31
2024-05-31T12:00:00Z,23.9,NA,0,59.1,NA,NA,NA,1.9,18,757,24,14.6,14.2,2024-05-31
2024-05-31T12:30:00Z,23.6,NA,0,59.3,NA,NA,NA,1.8,46,764,23,14.7,14.2,2024-05-31
2024-05-31T13:00:00Z,23.2,NA,0,60.8,NA,NA,NA,2.1,46,790,22,14.8,14.2,2024-05-31
2024-05-31T13:30:00Z,22.6,NA,0,62.4,NA,NA,NA,2,54,584,21,15,14.2,2024-05-31
2024-05-31T14:00:00Z,22.5,NA,0,63.2,NA,NA,NA,2.2,64,698,21,15.2,14.2,2024-05-31
2024-05-31T14:30:00Z,22.5,NA,0,63.3,NA,NA,NA,1.9,38,544,21,15.3,14.2,2024-05-31
2024-05-31T15:00:00Z,19.4,NA,0,72.7,NA,NA,NA,1.6,122,319,18,15.4,14.3,2024-05-31
2024-05-31T15:30:00Z,21.4,NA,0,68.4,NA,NA,NA,1.4,25,384,17,15.5,14.3,2024-05-31
2024-05-31T16:00:00Z,20.1,NA,0,71.5,NA,NA,NA,1,223,208,17,15.6,14.3,2024-05-31
2024-05-31T16:30:00Z,19.5,NA,0,72.3,NA,NA,NA,1.2,90,150,16,15.7,14.3,2024-05-31
2024-05-31T17:00:00Z,18.4,NA,0,76,NA,NA,NA,0.9,269,69,15,15.7,14.3,2024-05-31
2024-05-31T17:30:00Z,17.6,NA,0,82.3,NA,NA,NA,1.2,234,51,14,15.8,14.3,2024-05-31
2024-05-31T18:00:00Z,16.7,NA,0,89.5,NA,NA,NA,1.3,210,15,12,15.9,14.4,2024-05-31
2024-05-31T18:30:00Z,16.7,NA,0,89.8,NA,NA,NA,1.4,172,2,11,15.9,14.4,2024-05-31
2024-05-31T19:00:00Z,15.8,NA,0.1,96.5,NA,NA,NA,1.5,164,0,11,16,14.4,2024-05-31
2024-05-31T19:30:00Z,16,NA,0,92.9,NA,NA,NA,1.6,110,0,10,16,14.4,2024-05-31
2024-05-31T20:00:00Z,16.1,NA,0,91.8,NA,NA,NA,1.6,140,0,9,15.9,14.4,2024-05-31
2024-05-31T20:30:00Z,16.3,NA,0,90.2,NA,NA,NA,1.9,240,0,9,15.9,14.4,2024-05-31
2024-05-31T21:00:00Z,16.3,NA,0,89.9,NA,NA,NA,1.8,85,0,9,15.9,14.4,2024-05-31
2024-05-31T21:30:00Z,16.2,NA,0,90.1,NA,NA,NA,1.9,357,0,9,15.8,14.4,2024-05-31
2024-05-31T22:00:00Z,16.2,NA,0,89.4,NA,NA,NA,1.9,39,0,9,15.8,14.4,2024-05-31
2024-05-31T22:30:00Z,16,NA,0,90,NA,NA,NA,2,70,0,9,15.7,14.4,2024-05-31
2024-05-31T23:00:00Z,16.1,NA,0,89.2,NA,NA,NA,1.8,232,0,9,15.7,14.4,2024-05-31
2024-05-31T23:30:00Z,15.8,NA,0,89.8,NA,NA,NA,1.9,285,0,8,15.7,14.4,2024-05-31
2024-06-01T00:30:00Z,15.9,NA,0,88.1,NA,NA,NA,1.7,32,0,9,15.6,14.4,2024-06-01
2024-06-01T01:00:00Z,15.8,NA,0,87.6,NA,NA,NA,1.3,170,0,9,15.6,14.4,2024-06-01
2024-06-01T01:30:00Z,15.3,NA,0,89.3,NA,NA,NA,1.1,258,0,8,15.5,14.4,2024-06-01
2024-06-01T02:00:00Z,15.4,NA,0,87.6,NA,NA,NA,1.1,198,0,8,15.5,14.4,2024-06-01
2024-06-01T02:30:00Z,15.2,NA,0,87.4,NA,NA,NA,1,197,0,9,15.4,14.5,2024-06-01
2024-06-01T03:00:00Z,15.2,NA,0,86.4,NA,NA,NA,0.9,165,0,9,15.4,14.4,2024-06-01
2024-06-01T03:30:00Z,14.8,NA,0,88.6,NA,NA,NA,1,182,0,8,15.3,14.4,2024-06-01
2024-06-01T04:00:00Z,14.2,NA,0,91.1,NA,NA,NA,0.6,162,0,8,15.3,14.5,2024-06-01
2024-06-01T04:30:00Z,13.3,NA,0,97.3,NA,NA,NA,0.6,117,0,8,15.2,14.5,2024-06-01
2024-06-01T05:00:00Z,12.7,NA,0,100,NA,NA,NA,0.5,103,0,7,15.2,14.5,2024-06-01
2024-06-01T05:30:00Z,12.6,NA,0,100,NA,NA,NA,0.5,128,0,7,15.2,14.6,2024-06-01
2024-06-01T06:00:00Z,12.5,NA,0,100,NA,NA,NA,0.6,77,0,7,15.1,14.5,2024-06-01
2024-06-01T06:30:00Z,12.4,NA,0,100,NA,NA,NA,0.4,76,3,7,15.1,14.6,2024-06-01
2024-06-01T07:00:00Z,12.7,NA,0,100,NA,NA,NA,0.5,78,46,7,15,14.6,2024-06-01
2024-06-01T07:30:00Z,13.7,NA,0,100,NA,NA,NA,0.6,35,91,7,15,14.5,2024-06-01
2024-06-01T08:00:00Z,14.3,NA,0,100,NA,NA,NA,0.9,40,133,7,14.9,14.5,2024-06-01
2024-06-01T08:30:00Z,16.3,NA,0,97.2,NA,NA,NA,1.1,22,351,8,14.8,14.5,2024-06-01
2024-06-01T09:00:00Z,18.5,NA,0,87.8,NA,NA,NA,1.5,10,541,11,14.8,14.4,2024-06-01
2024-06-01T09:30:00Z,21.5,NA,0,73.3,NA,NA,NA,1.8,28,713,13,14.8,14.4,2024-06-01
2024-06-01T10:00:00Z,20.9,NA,0,67.8,NA,NA,NA,1.4,357,465,16,14.7,14.4,2024-06-01
2024-06-01T10:30:00Z,20.7,NA,0,65.7,NA,NA,NA,1.7,49,536,16,14.7,14.4,2024-06-01
2024-06-01T11:00:00Z,22.8,NA,0,59.1,NA,NA,NA,1.6,14,909,17,14.7,14.4,2024-06-01
2024-06-01T11:30:00Z,24.5,NA,0,54.9,NA,NA,NA,1.8,16,946,20,14.7,14.3,2024-06-01
2024-06-01T12:00:00Z,25.8,NA,0,52.7,NA,NA,NA,2.3,2,1165,23,14.8,14.3,2024-06-01
2024-06-01T12:30:00Z,25.5,NA,0,52.2,NA,NA,NA,2.2,32,922,24,14.8,14.3,2024-06-01
2024-06-01T13:00:00Z,24.9,NA,0,53.8,NA,NA,NA,2,15,827,23,14.9,14.3,2024-06-01
2024-06-01T13:30:00Z,25.4,NA,0,52.8,NA,NA,NA,2.2,49,971,24,15,14.3,2024-06-01
2024-06-01T14:00:00Z,26.4,NA,0,50.3,NA,NA,NA,2.2,35,1021,26,15.2,14.3,2024-06-01
2024-06-01T14:30:00Z,24.6,NA,0,53.4,NA,NA,NA,2,1,766,26,15.3,14.2,2024-06-01
2024-06-01T15:00:00Z,23.8,NA,0,55.6,NA,NA,NA,2,45,607,24,15.4,14.3,2024-06-01
2024-06-01T15:30:00Z,23.5,NA,0,56.5,NA,NA,NA,1.9,21,665,23,15.6,14.3,2024-06-01
2024-06-01T16:00:00Z,22.5,NA,0,58.4,NA,NA,NA,1.6,42,400,23,15.7,14.3,2024-06-01
2024-06-01T16:30:00Z,21.6,NA,0,62.2,NA,NA,NA,1.4,31,333,21,15.8,14.3,2024-06-01
2024-06-01T17:00:00Z,20,NA,0,67.2,NA,NA,NA,1.2,10,122,20,16,14.3,2024-06-01
2024-06-01T17:30:00Z,18.5,NA,0,73,NA,NA,NA,1,251,59,16,16.1,14.4,2024-06-01
2024-06-01T18:00:00Z,17.6,NA,0,79.3,NA,NA,NA,1,183,22,14,16.1,14.4,2024-06-01
2024-06-01T18:30:00Z,17,NA,0,84.8,NA,NA,NA,1,236,2,13,16.2,14.4,2024-06-01
2024-06-01T19:00:00Z,16.9,NA,0,86.9,NA,NA,NA,1.1,255,0,11,16.2,14.4,2024-06-01
2024-06-01T19:30:00Z,16.8,NA,0,86.8,NA,NA,NA,1.1,210,0,10,16.2,14.4,2024-06-01
2024-06-01T20:00:00Z,17,NA,0,84.7,NA,NA,NA,1.2,166,0,10,16.2,14.5,2024-06-01
2024-06-01T20:30:00Z,16.6,NA,0,86.3,NA,NA,NA,0.8,159,0,10,16.2,14.5,2024-06-01
2024-06-01T21:00:00Z,16.3,NA,0,87.1,NA,NA,NA,1,159,0,10,16.2,14.5,2024-06-01
2024-06-01T21:30:00Z,15.8,NA,0,90.1,NA,NA,NA,0.7,161,0,9,16.1,14.5,2024-06-01
2024-06-01T22:00:00Z,15.6,NA,0,90.8,NA,NA,NA,0.9,176,0,9,16.1,14.5,2024-06-01
2024-06-01T22:30:00Z,14.8,NA,0,95.2,NA,NA,NA,0.6,163,0,9,16.1,14.5,2024-06-01
2024-06-01T23:00:00Z,13.9,NA,0,99.9,NA,NA,NA,0.6,180,0,8,16.1,14.5,2024-06-01
2024-06-01T23:30:00Z,13.8,NA,0,100,NA,NA,NA,0.5,134,0,9,16.1,14.6,2024-06-01
2024-06-02T00:30:00Z,13.3,NA,0,100,NA,NA,NA,0.6,196,0,7,15.9,14.6,2024-06-02
2024-06-02T01:00:00Z,13.3,NA,0,100,NA,NA,NA,0.5,208,0,7,15.8,14.6,2024-06-02
2024-06-02T01:30:00Z,13.1,NA,0,100,NA,NA,NA,0.5,172,0,7,15.8,14.6,2024-06-02
2024-06-02T02:00:00Z,13,NA,0,100,NA,NA,NA,0.4,178,0,7,15.7,14.6,2024-06-02
2024-06-02T02:30:00Z,12.8,NA,0,100,NA,NA,NA,0.4,176,0,7,15.7,14.6,2024-06-02
2024-06-02T03:00:00Z,12.6,NA,0,100,NA,NA,NA,0.6,210,0,6,15.6,14.6,2024-06-02
2024-06-02T03:30:00Z,12.4,NA,0,100,NA,NA,NA,0.8,217,0,6,15.6,14.7,2024-06-02
2024-06-02T04:00:00Z,12.2,NA,0,100,NA,NA,NA,1.1,222,0,6,15.5,14.7,2024-06-02
2024-06-02T04:30:00Z,11.9,NA,0,100,NA,NA,NA,1.3,225,0,6,15.4,14.7,2024-06-02
2024-06-02T05:00:00Z,11.8,NA,0,100,NA,NA,NA,1.1,224,0,6,15.4,14.7,2024-06-02
2024-06-02T05:30:00Z,12,NA,0,100,NA,NA,NA,0.9,241,0,6,15.3,14.7,2024-06-02
2024-06-02T06:00:00Z,12.3,NA,0,100,NA,NA,NA,0.5,203,0,6,15.3,14.7,2024-06-02
2024-06-02T06:30:00Z,12.4,NA,0,100,NA,NA,NA,0.4,186,1,6,15.3,14.7,2024-06-02
2024-06-02T07:00:00Z,12.6,NA,0,100,NA,NA,NA,0.2,129,16,6,15.2,14.7,2024-06-02
2024-06-02T07:30:00Z,13,NA,0,100,NA,NA,NA,0.4,124,55,6,15.2,14.7,2024-06-02
2024-06-02T08:00:00Z,13.8,NA,0,100,NA,NA,NA,0.8,68,127,7,15.1,14.7,2024-06-02
2024-06-02T08:30:00Z,14.8,NA,0,99.9,NA,NA,NA,0.9,97,198,8,15,14.7,2024-06-02
